filename,width,height,class,xmin,ymin,xmax,ymax
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Echéance,1473,216,1757,274
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Nom_Client,931,556,1498,626
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Adresse_Facturation,944,633,1715,703
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Email_Client,946,796,1736,863
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Tel_Client,946,720,1292,782
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Produits,53,1352,2258,1566
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Total_Hors_TVA,2163,1639,2270,1709
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Total_TTC,2096,2011,2277,2076
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Pourcentage_TVA,2078,1744,2147,1800
503_jpg.rf.INPQesMXji7vYucD9S6p.jpg,2550,3300,Pourcentage_Remise,2007,1842,2077,1902
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Numéro_Facture,3215,1380,3345,1444
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Date_Facturation,3187,1483,3720,1576
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Nom_Client,3279,2003,3718,2097
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Adresse_Facturation,3013,2114,3719,2341
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Tel_Client,3227,2360,3716,2441
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Produits,739,2119,2625,2934
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Total_TTC,607,4576,972,4700
669_png_jpg.rf.nyTG6DBtOwd9fACYVeHN.jpg,4136,5849,Echéance,3255,4681,3738,4788
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Numéro_Facture,769,1281,1065,1374
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Date_Facturation,493,1431,1030,1526
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Echéance,458,1574,970,1692
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Nom_Client,2962,1647,3992,1764
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Adresse_Facturation,2432,1785,4001,1911
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Email_Client,2758,2078,3977,2207
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Tel_Client,3450,1943,3992,2045
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Produits,248,2925,3981,3415
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Total_Hors_TVA,3622,3639,3952,3771
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Pourcentage_Remise,3633,3852,3812,3955
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Pourcentage_TVA,3613,4057,3779,4185
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,TVA,3610,4267,3756,4387
281_png_jpg.rf.IRqFUslISEObU1nUgflP.jpg,4250,5500,Total_TTC,3619,4480,3902,4591
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Numéro_Facture,1473,1408,1690,1502
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Date_Facturation,1469,1716,2183,1828
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Echéance,1473,2030,2172,2150
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Nom_Client,503,1404,1187,1520
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Adresse_Facturation,503,1530,1253,1753
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Produits,474,2557,3671,4235
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Total_Hors_TVA,3202,4393,3633,4482
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,Total_TTC,3155,4701,3648,4817
523_png_jpg.rf.Bqi8THwgaIyQNQjQJ71T.jpg,4136,5849,TVA,3290,4506,3641,4608
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Numéro_Facture,505,485,758,542
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Date_Facturation,662,566,1008,622
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Echéance,588,640,930,705
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Nom_Client,197,1275,932,1346
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Email_Client,199,1451,1157,1522
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Adresse_Facturation,201,1625,1102,1704
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Tel_Client,205,1356,652,1431
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Produits,196,2085,2343,2329
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Total_Hors_TVA,2103,2498,2339,2570
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Total_TTC,2097,2746,2337,2808
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,TVA,2135,2658,2343,2730
58_png_jpg.rf.CWamzVDYnUWtMSD2wGr0.jpg,2550,3300,Pourcentage_TVA,2248,2586,2343,2644
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Numéro_Facture,3435,1402,3739,1483
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Date_Facturation,3242,1522,3729,1618
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Nom_Client,433,2203,892,2276
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Adresse_Facturation,428,2406,1077,2693
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Tel_Client,433,2298,1003,2380
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Produits,1412,2324,3646,3754
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Total_Hors_TVA,3403,4041,3589,4109
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Total_TTC,3390,4379,3579,4474
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,TVA,3392,4144,3450,4211
571_png_jpg.rf.CQueT0G20TOHlP6Srdxt.jpg,4136,5849,Pourcentage_TVA,3010,4144,3132,4217
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Numéro_Facture,1075,685,1442,765
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Date_Facturation,788,784,1362,870
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Echéance,987,889,1534,960
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Nom_Client,3299,1480,3750,1573
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Adresse_Facturation,2957,1623,3776,1847
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Email_Client,2809,2026,3783,2117
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Tel_Client,3155,1878,3771,1983
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Produits,454,2872,3857,3148
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Total_Hors_TVA,3409,3906,3797,3991
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Pourcentage_Remise,3553,4205,3777,4300
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,Pourcentage_TVA,3653,4494,3777,4593
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,TVA,3658,4807,3787,4917
222_png_jpg.rf.no5yoy6kASKitOS01cRa.jpg,4250,5500,TVA,3459,5101,3762,5205
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Numéro_Facture,2760,2203,3136,2315
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Date_Facturation,2499,2319,3243,2452
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Nom_Client,2280,2734,2939,2832
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Adresse_Facturation,2268,2849,3119,3290
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Produits,310,3851,3176,4216
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Total_Hors_TVA,936,4381,1383,4536
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Total_TTC,708,4838,1115,5010
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,Pourcentage_TVA,774,4626,1082,4771
270_png_jpg.rf.nybqCZrENjz4ENI0349p.jpg,4134,5847,TVA,1105,4616,1436,4768
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Numéro_Facture,1799,990,2081,1060
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Date_Facturation,2038,1130,2316,1209
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Echéance,1925,1238,2224,1329
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Email_Client,190,2739,941,2821
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Tel_Client,193,2833,692,2911
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Nom_Client,187,2641,563,2724
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Produits,215,1887,2222,2331
76_png_jpg.rf.o0LMSGZdqjmhnfN7Yrqg.jpg,2550,3300,Total_TTC,1963,2429,2236,2522
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Numéro_Facture,941,312,1033,347
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Date_Facturation,862,350,1041,386
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Nom_Client,109,358,267,388
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Adresse_Facturation,105,420,539,460
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Tel_Client,106,390,320,417
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Produits,104,627,1040,832
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Total_Hors_TVA,898,838,1013,889
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,TVA,930,921,1007,962
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Pourcentage_TVA,816,924,852,946
10_jpg.rf.IW6i7uvysSxXrRNW9xDI.jpg,1131,1600,Pourcentage_TVA,881,986,1014,1044
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Numéro_Facture,501,83,572,94
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Date_Facturation,532,114,573,125
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Nom_Client,70,85,185,105
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Adresse_Facturation,71,107,182,147
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Produits,46,227,577,244
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Echéance,137,390,175,399
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,TVA,438,391,469,401
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Total_TTC,541,390,578,403
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Total_Hors_TVA,494,317,529,323
1911_png_jpg.rf.IYwuYpUO94smeAvTZIXX.jpg,640,640,Total_Hors_TVA,418,315,449,324
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Numéro_Facture,478,1720,966,1837
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Date_Facturation,569,1869,1490,1986
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Echéance,939,2027,1950,2149
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Nom_Client,240,3438,1182,3572
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Adresse_Facturation,245,3613,1521,3916
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Produits,197,4378,2782,4892
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Total_Hors_TVA,770,5164,1127,5277
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Pourcentage_TVA,617,5320,877,5440
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,TVA,899,5306,1183,5443
234_png_jpg.rf.IfFY1NPJus2u7Rg9XvIC.jpg,4134,5847,Total_TTC,566,5481,926,5599
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Numéro_Facture,712,131,819,149
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Date_Facturation,787,201,876,220
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Echéance,757,237,846,257
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Nom_Client,247,167,389,189
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Adresse_Facturation,214,203,427,258
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Produits,46,364,942,530
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Pourcentage_TVA,122,766,162,787
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Pourcentage_TVA,121,798,166,817
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Total_Hors_TVA,1106,734,1161,754
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Remise,1112,768,1159,792
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,TVA,1114,803,1161,824
20230709812_page-0001_jpg.rf.CYOqfIkx26A1IwuKCyP4.jpg,1241,1754,Total_TTC,1106,873,1159,897
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Numéro_Facture,949,175,1093,201
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Date_Facturation,1050,268,1171,297
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Echéance,1010,316,1130,344
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Nom_Client,330,225,517,249
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Adresse_Facturation,283,270,580,342
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Produits,61,480,1254,726
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Pourcentage_TVA,152,1010,226,1037
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Pourcentage_TVA,159,1053,222,1078
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Total_Hors_TVA,1470,963,1546,997
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Remise,1481,1014,1544,1039
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,TVA,1481,1058,1544,1086
20191618521_jpg.rf.7ygM6GDzt0kBrTF7EMFw.jpg,1654,2339,Total_TTC,1463,1152,1548,1188
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Nom_Client,2006,1177,2302,1263
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Email_Client,1521,1492,2299,1578
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Adresse_Facturation,1632,1253,2331,1403
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Tel_Client,1840,1412,2318,1483
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Produits,207,1939,2310,2184
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Total_Hors_TVA,2025,2449,2273,2509
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Total_TTC,2009,2775,2279,2846
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,TVA,2050,2647,2239,2714
501_jpg.rf.86SA4QaBNp2H9ndRgJgI.jpg,2550,3300,Pourcentage_TVA,2093,2575,2195,2631
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Numéro_Facture,3236,1058,3565,1164
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Date_Facturation,2971,1313,3478,1413
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Echéance,2943,1433,3448,1525
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Nom_Client,179,1176,960,1283
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Adresse_Facturation,188,1292,1255,1385
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Email_Client,181,1503,1345,1621
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Tel_Client,181,1401,777,1492
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Produits,162,2397,2832,2645
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Total_Hors_TVA,2833,2783,3086,2892
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Total_TTC,2848,3438,3235,3582
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,TVA,2674,3011,2882,3091
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Pourcentage_TVA,2828,2897,2957,2992
243_png_jpg.rf.o1IyvjWCVq9gwOrZmIkZ.jpg,4250,5500,Pourcentage_Remise,2853,3111,2957,3200
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Date_Facturation,834,141,1051,163
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Numéro_Facture,839,165,902,197
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Nom_Client,131,462,423,492
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Adresse_Facturation,134,520,462,553
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Email_Client,764,451,1075,479
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Tel_Client,129,493,315,515
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Produits,124,730,1072,1032
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Total_Hors_TVA,954,1057,1054,1083
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,TVA,958,1096,1056,1131
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Pourcentage_TVA,859,1101,909,1122
15_jpg.rf.o4JFAOFdlPRiu8oz7713.jpg,1131,1600,Total_TTC,958,1158,1061,1181
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Numéro_Facture,1226,1079,1451,1200
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Date_Facturation,894,1230,1852,1347
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Nom_Client,389,2911,1017,2995
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Email_Client,401,3115,1431,3202
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Adresse_Facturation,392,3008,907,3095
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Produits,1811,2636,3743,4385
615_png_jpg.rf.Ifnzvq3TCFaKiOlq76lm.jpg,4136,5849,Total_TTC,3199,4971,3796,5108
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Nom_Client,662,615,1290,754
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Adresse_Facturation,168,773,1087,1074
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Date_Facturation,824,1185,1797,1290
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Numéro_Facture,951,1325,1284,1448
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Produits,286,2201,3566,3803
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Total_Hors_TVA,3245,3975,3547,4124
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,TVA,3250,4351,3531,4457
622_png_jpg.rf.87bSwmTIldl6Zv0y4VLl.jpg,4136,5849,Total_TTC,3232,4580,3539,4689
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Numéro_Facture,384,28,442,38
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Date_Facturation,501,29,560,38
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Nom_Client,37,142,116,151
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Email_Client,72,181,189,187
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Adresse_Facturation,37,151,194,174
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Adresse_Livraison,35,88,211,112
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Produits,36,217,628,237
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Total_TTC,571,437,620,448
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Total_Hors_TVA,357,481,399,489
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,TVA,579,481,618,491
2374-Invoice-pdf_jpg.rf.8JI8KR1F8XVsBds8trK0.jpg,640,640,Pourcentage_TVA,410,474,432,484
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Numéro_Facture,864,864,1237,971
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Date_Facturation,936,1063,1524,1191
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Echéance,1023,1258,1610,1406
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Nom_Client,2322,1003,3723,1127
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Email_Client,2314,1431,3930,1582
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Adresse_Facturation,2340,1146,3884,1262
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Tel_Client,2340,1285,2987,1405
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Produits,301,2396,3859,2758
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Total_Hors_TVA,3447,2998,3842,3115
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,TVA,3469,3201,3768,3312
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Pourcentage_Remise,3472,3378,3639,3487
269_png_jpg.rf.u3jHY8GgzAGcDw92aNN1.jpg,4250,5500,Total_TTC,2249,4008,2592,4156
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Numéro_Facture,1323,835,1625,907
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Nom_Client,921,1073,1637,1144
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Adresse_Facturation,768,1144,1779,1216
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Email_Client,773,1219,1781,1291
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Date_Facturation,748,1407,1162,1474
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Echéance,1580,1405,2009,1469
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Produits,98,1775,2319,2388
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Total_Hors_TVA,1772,2519,1895,2593
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Total_TTC,1599,2773,1798,2856
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Pourcentage_TVA,1742,2612,1823,2672
421_png_jpg.rf.u7k60qdJu50dinHZubBj.jpg,2550,3300,Pourcentage_Remise,1744,2700,1867,2758
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Numéro_Facture,374,32,432,41
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Date_Facturation,489,32,559,41
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Nom_Client,27,147,147,155
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Adresse_Facturation,28,156,136,175
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Adresse_Livraison,28,92,136,112
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Tel_Client,65,175,127,182
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Produits,38,219,605,233
2322-Invoice-pdf_jpg.rf.uLNLi8tQW9oEJ7YTU0Lk.jpg,640,640,Total_TTC,559,439,608,446
